1544816347.557354,1362386256000,0.256290,0.046534,10.219861,0.000774,0.000654,-0.001295
1544816347.559236,1362387506000,0.271701,0.057694,10.220063,0.000010,0.000471,-0.001538
1544816347.560328,1362388757000,0.268874,0.068033,10.211455,-0.000271,0.000350,-0.001286
1544816347.561257,1362390006000,0.261229,0.068845,10.211037,-0.000299,0.000310,-0.001232
1544816347.562273,1362391257000,0.258368,0.057666,10.208858,-0.000408,0.000133,-0.000648
1544816347.564214,1362392507000,0.258022,0.045932,10.194202,-0.000273,-0.000008,0.000181
1544816347.565256,1362393757000,0.258952,0.032016,10.202088,-0.000071,-0.000113,-0.000030
1544816347.566272,1362395007000,0.260156,0.024283,10.203625,-0.000082,-0.000549,-0.000175
1544816347.567273,1362396256000,0.256875,0.016768,10.207465,-0.000213,-0.000219,-0.000575
1544816347.569230,1362397507000,0.251328,0.002588,10.220038,-0.000704,-0.000170,-0.000675
1544816347.570246,1362398757000,0.250375,-0.000512,10.228605,-0.000584,-0.000264,-0.000262
1544816347.571292,1362400006000,0.256358,0.000284,10.234775,-0.000227,-0.000066,0.000077
1544816347.574270,1362401257000,0.262979,0.014775,10.236142,-0.000216,0.000028,0.000433
1544816347.574427,1362402507000,0.257490,0.032242,10.231602,-0.000240,0.000298,0.000439
1544816347.575273,1362403757000,0.255558,0.032649,10.222065,-0.000363,0.000904,0.000184
1544816347.576273,1362405006000,0.254601,0.036202,10.206766,-0.000068,0.000987,-0.000137
1544816347.577269,1362406256000,0.254717,0.032508,10.201710,0.000763,0.000650,-0.000651
1544816347.579230,1362407507000,0.263127,0.027543,10.201519,0.001708,0.000643,-0.000912
1544816347.580252,1362408757000,0.280774,0.024894,10.195247,0.001666,0.000697,-0.000436
1544816347.581279,1362410006000,0.283610,0.020798,10.200623,0.000984,0.000744,-0.000174
1544816347.582275,1362411256000,0.271326,0.011719,10.200043,0.000372,0.000264,-0.000178
1544816347.584138,1362412507000,0.266461,0.005717,10.186907,-0.000100,-0.000508,-0.000185
1544816347.585238,1362413757000,0.258927,0.003875,10.179752,0.000011,-0.001053,-0.000870
1544816347.586247,1362415006000,0.264407,-0.000928,10.184152,0.000121,-0.001699,-0.001026
1544816347.587246,1362416256000,0.271596,0.005283,10.187274,0.000104,-0.001224,-0.000653
1544816347.589156,1362417506000,0.269083,0.018006,10.205051,0.000235,-0.000841,-0.000144
1544816347.590230,1362418757000,0.259067,0.029131,10.217347,0.000269,-0.001283,0.000301
1544816347.591218,1362420006000,0.256549,0.039718,10.214092,0.000415,-0.000726,0.000192
1544816347.592246,1362421257000,0.263758,0.043616,10.222450,0.000657,-0.000802,-0.000167
1544816347.594138,1362422507000,0.265638,0.037401,10.222232,0.000723,-0.000997,-0.000854
1544816347.595235,1362423757000,0.269054,0.046037,10.213774,0.000272,-0.000701,-0.001131
1544816347.596260,1362425007000,0.264855,0.047270,10.207973,0.000149,-0.000596,-0.000932
1544816347.598286,1362426256000,0.263748,0.046534,10.190613,-0.000054,-0.000891,-0.000315
1544816347.599166,1362427507000,0.269335,0.045925,10.189087,-0.000583,-0.001257,0.000428
1544816347.600230,1362428757000,0.262152,0.036118,10.189119,-0.000325,-0.001409,0.000352
1544816347.601248,1362430006000,0.264276,0.039102,10.191317,-0.000452,-0.001538,-0.000280
1544816347.602252,1362431257000,0.261065,0.037498,10.203933,-0.000502,-0.001312,-0.000753
1544816347.604151,1362432507000,0.255641,0.038197,10.202238,-0.000581,-0.001179,-0.000930
1544816347.605238,1362433757000,0.262118,0.046672,10.210886,-0.000665,-0.001196,-0.000164
1544816347.606245,1362435006000,0.257006,0.043858,10.208488,-0.000790,-0.001545,0.000577
1544816347.607247,1362436256000,0.245387,0.051986,10.208504,-0.000735,-0.001940,0.000432
1544816347.609240,1362437507000,0.251256,0.061886,10.210383,-0.000203,-0.001103,0.000298
1544816347.610172,1362438758000,0.247069,0.059966,10.204343,-0.000259,0.000101,0.000140
1544816347.611155,1362440006000,0.248130,0.058729,10.213820,-0.000366,0.000537,0.000082
1544816347.612152,1362441256000,0.268967,0.041938,10.215940,-0.000621,0.000598,0.000375
1544816347.614129,1362442506000,0.264181,0.031023,10.206307,-0.000729,-0.000080,0.000755
1544816347.615153,1362443757000,0.264471,0.027267,10.201371,-0.000503,-0.000756,0.001112
1544816347.616152,1362445006000,0.266492,0.024945,10.196625,-0.000503,-0.000398,0.000962
1544816347.617153,1362446256000,0.252495,0.034301,10.186800,-0.000494,0.000170,0.001267
1544816347.619138,1362447507000,0.255782,0.036266,10.178713,-0.000546,0.000674,0.000980
1544816347.620138,1362448757000,0.259938,0.031343,10.183864,-0.000958,0.001044,0.000705
1544816347.621176,1362450006000,0.258940,0.031227,10.188618,-0.001003,0.000682,0.001460
1544816347.623238,1362451257000,0.264143,0.036484,10.193661,-0.000972,0.000169,0.001168
1544816347.624119,1362452507000,0.262048,0.038632,10.207347,-0.001115,-0.000292,0.000848
1544816347.625149,1362453757000,0.264974,0.039368,10.221959,-0.000381,-0.001055,0.000835
1544816347.626164,1362455006000,0.264657,0.037482,10.239364,0.000406,-0.000932,0.000790
1544816347.627169,1362456256000,0.261710,0.031002,10.251218,0.000644,-0.001093,0.001010
1544816347.629138,1362457507000,0.262616,0.029162,10.250814,0.000404,-0.000856,0.001006
1544816347.630162,1362458757000,0.255123,0.031640,10.245340,0.000153,-0.000551,0.000610
1544816347.631163,1362460006000,0.251069,0.039177,10.234133,0.000104,-0.000983,0.000047
1544816347.632167,1362461257000,0.248724,0.044638,10.226177,0.000173,-0.000689,-0.000317
1544816347.634134,1362462507000,0.253903,0.044712,10.228925,0.000851,-0.001004,-0.000079
1544816347.635153,1362463757000,0.258451,0.046548,10.213496,0.001198,-0.001175,-0.000062
1544816347.636170,1362465007000,0.255798,0.039375,10.190063,0.000896,-0.000935,-0.000768
1544816347.637168,1362466256000,0.251216,0.036575,10.173162,0.000744,-0.000681,-0.000655
1544816347.639139,1362467507000,0.236813,0.032501,10.167436,0.000223,0.000277,-0.000523
1544816347.640140,1362468757000,0.231890,0.030828,10.170743,-0.000338,0.000882,-0.000533
1544816347.641167,1362470007000,0.234793,0.022457,10.184118,-0.000124,0.000698,-0.000623
1544816347.642134,1362471256000,0.236013,0.009946,10.194338,0.000310,0.000723,-0.001193
1544816347.644099,1362472506000,0.241853,0.012334,10.202752,0.000617,0.000505,-0.001439
1544816347.645133,1362473757000,0.253442,0.005538,10.220027,0.000841,0.000345,-0.001031
1544816347.646148,1362475006000,0.254158,0.011615,10.225269,0.000593,0.000855,-0.000176
1544816347.648215,1362476257000,0.257286,0.017365,10.217671,0.000270,0.000583,0.000894
1544816347.649113,1362477507000,0.252782,0.014867,10.201740,0.000193,0.000017,0.001587
1544816347.650130,1362478757000,0.238701,0.019749,10.188321,-0.000098,-0.000330,0.001520
1544816347.651137,1362480007000,0.241280,0.015413,10.189047,-0.000109,-0.000793,0.001483
1544816347.652139,1362481256000,0.246080,0.015095,10.197422,-0.000163,-0.000883,0.001206
1544816347.654097,1362482507000,0.255292,0.025326,10.197757,-0.000203,-0.000777,0.000164
1544816347.655133,1362483757000,0.259423,0.026172,10.191153,-0.000089,-0.001180,-0.000588
1544816347.656138,1362485006000,0.260194,0.043793,10.192224,0.000074,-0.001175,-0.001070
1544816347.657136,1362486256000,0.261571,0.054159,10.194942,0.000419,-0.000750,-0.001136
1544816347.659116,1362487507000,0.254509,0.049160,10.212168,0.000571,-0.000398,-0.000222
1544816347.660132,1362488757000,0.254154,0.044649,10.227219,0.000508,0.000217,0.000905
1544816347.661139,1362490006000,0.255309,0.029888,10.223460,0.000107,0.000664,0.000897
1544816347.662137,1362491257000,0.250349,0.018086,10.220353,-0.000275,0.000969,0.000232
1544816347.664128,1362492507000,0.243505,0.015205,10.210766,-0.000208,0.001049,0.000070
1544816347.665130,1362493757000,0.245786,0.025324,10.206083,0.000142,0.001015,-0.000438
1544816347.666138,1362495007000,0.241866,0.032209,10.200167,0.000551,0.000684,0.000134
1544816347.667136,1362496256000,0.243303,0.044366,10.209592,0.000790,0.000142,0.000383
1544816347.669083,1362497506000,0.254045,0.053910,10.208157,0.001168,0.000241,-0.000205
1544816347.670075,1362498757000,0.252571,0.052589,10.199203,0.001353,0.000347,-0.000057
1544816347.671095,1362500007000,0.252255,0.051871,10.194734,0.001325,0.000531,0.000048
1544816347.673145,1362501257000,0.237741,0.048243,10.173789,0.000909,0.000871,0.000470
1544816347.674058,1362502507000,0.235501,0.043833,10.171535,0.000322,0.000496,0.000762
1544816347.675078,1362503757000,0.246283,0.039824,10.184806,0.000059,-0.000047,0.000617
1544816347.676084,1362505007000,0.255793,0.036298,10.206764,-0.000201,-0.000494,-0.000201
1544816347.677086,1362506256000,0.260779,0.027404,10.228094,-0.000195,-0.000928,-0.000828
1544816347.679042,1362507507000,0.258676,0.020627,10.238896,0.000005,-0.001338,-0.000606
1544816347.680046,1362508757000,0.248863,0.016546,10.227047,0.000072,-0.001125,-0.000944
1544816347.681051,1362510007000,0.240411,0.016162,10.223092,0.000447,-0.000566,-0.001362
1544816347.682055,1362511257000,0.241236,0.025211,10.221220,0.001017,-0.000207,-0.001116
1544816347.684030,1362512506000,0.239916,0.026752,10.221325,0.001203,-0.000152,-0.001222
1544816347.685060,1362513757000,0.241629,0.024015,10.217811,0.001041,0.000215,-0.000984
1544816347.686056,1362515006000,0.241789,0.020308,10.200048,0.000767,0.000936,-0.000173
1544816347.687035,1362516256000,0.250899,0.016397,10.198835,-0.000011,0.001379,0.000368
1544816347.689033,1362517507000,0.261949,0.021654,10.190820,-0.001014,0.001927,0.000797
1544816347.690031,1362518757000,0.259120,0.018918,10.201025,-0.001401,0.001619,0.001145
1544816347.691035,1362520006000,0.260323,0.016540,10.201035,-0.001662,0.000589,0.000732
1544816347.692035,1362521257000,0.268030,0.015361,10.194516,-0.001360,-0.000172,-0.000174
1544816347.694013,1362522507000,0.273990,0.015751,10.210567,-0.000543,-0.000363,-0.000809
1544816347.695033,1362523757000,0.278415,0.023155,10.222253,0.000180,-0.000369,-0.001324
1544816347.696037,1362525007000,0.274870,0.024585,10.230927,0.000632,-0.000830,-0.001087
1544816347.698056,1362526257000,0.254370,0.024290,10.223453,0.000667,-0.001006,-0.000319
1544816347.699017,1362527507000,0.237727,0.013273,10.202249,0.000346,-0.001035,-0.000270
1544816347.700018,1362528757000,0.231194,0.004786,10.186193,-0.000105,-0.000692,-0.000588
1544816347.701025,1362530006000,0.234613,0.000146,10.179281,0.000108,0.000142,-0.000847
1544816347.702024,1362531256000,0.249933,-0.010173,10.181296,0.000389,0.000833,-0.001332
1544816347.704006,1362532507000,0.254611,-0.009671,10.193449,0.000270,0.001164,-0.001469
1544816347.705014,1362533757000,0.255162,-0.002047,10.196277,0.000055,0.000765,-0.001226
1544816347.706015,1362535007000,0.252821,0.006404,10.201671,-0.000515,0.000156,-0.001268
1544816347.707014,1362536256000,0.246888,0.007828,10.209970,-0.000780,-0.000175,-0.001348
1544816347.709003,1362537507000,0.248716,0.007350,10.205989,-0.000647,-0.000453,-0.001211
1544816347.710015,1362538757000,0.252664,0.010334,10.204495,-0.000265,-0.000349,-0.000549
1544816347.711017,1362540006000,0.257691,0.014628,10.201836,-0.000218,-0.000208,0.000216
1544816347.712016,1362541256000,0.262133,0.031178,10.193176,-0.000468,-0.000219,-0.000110
1544816347.714005,1362542507000,0.260256,0.040688,10.185164,-0.000398,-0.000202,-0.000634
1544816347.715070,1362543757000,0.262104,0.040227,10.192943,-0.000263,-0.000226,-0.000913
1544816347.716062,1362545006000,0.264505,0.037616,10.192724,-0.000172,-0.000359,-0.000588
1544816347.717063,1362546256000,0.254820,0.032594,10.194871,-0.000137,-0.000523,0.000140
1544816347.719026,1362547507000,0.246120,0.026635,10.208084,-0.000368,-0.000448,0.000702
1544816347.720056,1362548758000,0.248782,0.021044,10.206461,-0.000461,-0.000264,0.000660
1544816347.721083,1362550006000,0.245618,0.016514,10.210080,0.000136,0.000224,-0.000141
1544816347.723049,1362551257000,0.255125,0.020028,10.204060,0.000427,0.000676,-0.000771
1544816347.724009,1362552507000,0.270824,0.029940,10.196085,0.000907,0.000652,-0.000739
1544816347.725018,1362553757000,0.267844,0.042488,10.184012,0.001125,0.000717,-0.000498
1544816347.726014,1362555006000,0.270731,0.046776,10.177864,0.000488,0.000428,0.000219
1544816347.727012,1362556256000,0.270774,0.036536,10.186907,0.000683,-0.000008,0.000761
1544816347.729388,1362557506000,0.263032,0.027302,10.190273,0.000711,-0.000333,0.000631
1544816347.730005,1362558757000,0.264386,0.018798,10.202332,0.000121,-0.000492,0.000413
1544816347.731009,1362560006000,0.266783,0.014297,10.217821,0.000123,-0.000226,0.000036
1544816347.732013,1362561256000,0.278252,0.010121,10.214628,0.000504,-0.000158,-0.000068
1544816347.734383,1362562507000,0.289024,0.001767,10.197212,0.000762,-0.000258,-0.000261
1544816347.735008,1362563757000,0.289044,-0.001762,10.181627,0.000857,-0.000693,-0.000352
1544816347.736012,1362565006000,0.283911,0.007863,10.177233,0.000524,-0.000667,-0.000368
1544816347.737012,1362566256000,0.272161,0.002978,10.189514,-0.000528,-0.000235,-0.000298
1544816347.739392,1362567507000,0.265367,0.000919,10.213778,-0.001149,0.000213,-0.000015
1544816347.740014,1362568757000,0.266721,-0.006141,10.233137,-0.001432,0.000605,0.000291
1544816347.741019,1362570006000,0.270395,-0.012251,10.246578,-0.001177,0.000381,0.000174
1544816347.742015,1362571256000,0.260309,0.003358,10.254788,-0.000367,-0.000058,0.000142
1544816347.744397,1362572507000,0.252971,0.011935,10.254969,-0.000188,0.000142,-0.000186
1544816347.745009,1362573756000,0.252515,0.013536,10.251905,0.000430,0.000586,-0.001030
1544816347.746022,1362575010000,0.253965,0.009599,10.237095,0.000939,0.000816,-0.001579
1544816347.749407,1362576257000,0.266747,0.008668,10.218607,0.000925,0.001235,-0.001885
1544816347.749456,1362577507000,0.277968,0.013492,10.210739,0.000694,0.001009,-0.001467
1544816347.749998,1362578757000,0.282041,0.020722,10.208072,-0.000235,0.000311,-0.001133
1544816347.751012,1362580006000,0.283007,0.023698,10.205729,-0.000984,0.000027,-0.000507
1544816347.752011,1362581256000,0.280191,0.032069,10.200947,-0.001009,-0.000385,-0.000194
1544816347.754400,1362582507000,0.279413,0.039566,10.197392,-0.000737,-0.000650,-0.000609
1544816347.755014,1362583757000,0.277633,0.039122,10.194846,-0.000208,-0.000788,-0.000660
1544816347.756012,1362585006000,0.270814,0.044645,10.200375,0.000098,-0.000813,-0.000737
1544816347.757010,1362586256000,0.268026,0.037567,10.212879,0.000137,-0.000498,-0.000775
1544816347.759398,1362587507000,0.259922,0.027356,10.214049,0.000360,-0.000429,-0.000247
1544816347.760005,1362588757000,0.250214,0.028585,10.216611,0.000235,-0.000367,0.000464
1544816347.761010,1362590006000,0.247129,0.018864,10.203113,0.000179,-0.000688,0.000909
1544816347.762011,1362591257000,0.245802,0.014893,10.194650,0.000033,-0.001646,0.001302
1544816347.764396,1362592507000,0.241855,0.018943,10.199039,-0.000046,-0.001653,0.000668
1544816347.765010,1362593757000,0.245971,0.027761,10.196845,0.000424,-0.001064,-0.000138
1544816347.766010,1362595011000,0.250720,0.032713,10.198946,0.000520,-0.000598,-0.000557
1544816347.767010,1362596256000,0.257598,0.027958,10.199129,0.000216,0.000005,-0.001078
1544816347.769391,1362597507000,0.267978,0.024652,10.197338,0.000015,0.000475,-0.001042
1544816347.770004,1362598756000,0.274139,0.018826,10.191626,-0.000279,0.000697,-0.000993
1544816347.771023,1362600007000,0.278786,0.015259,10.187904,-0.000334,0.001411,-0.000958
1544816347.774400,1362601257000,0.278468,0.015976,10.189903,0.000198,0.002088,-0.001117
1544816347.774448,1362602507000,0.273767,0.016862,10.194096,0.000425,0.001812,-0.001046
1544816347.775007,1362603757000,0.272289,0.010447,10.208610,0.000501,0.001306,-0.000328
1544816347.776010,1362605007000,0.268481,0.005276,10.222511,0.000286,0.000403,0.000229
1544816347.777011,1362606256000,0.273940,0.010649,10.225501,-0.000331,-0.000279,0.001142
1544816347.779393,1362607506000,0.273569,0.017484,10.217560,-0.000504,-0.000161,0.001152
1544816347.780004,1362608757000,0.262643,0.021971,10.207467,-0.000366,0.000069,0.000385
1544816347.781011,1362610006000,0.253868,0.035516,10.201160,0.000201,-0.000160,-0.000643
1544816347.782013,1362611256000,0.240560,0.040836,10.196519,0.000616,0.000070,-0.001137
1544816347.784406,1362612506000,0.240446,0.032616,10.191578,0.000816,0.000613,-0.001288
1544816347.785010,1362613757000,0.241789,0.032443,10.195176,0.001133,0.000865,-0.001137
1544816347.786011,1362615006000,0.239441,0.025589,10.192566,0.000913,0.001149,-0.000282
1544816347.787011,1362616256000,0.230497,0.023072,10.197896,0.000317,0.000949,-0.000528
1544816347.789402,1362617507000,0.229923,0.028900,10.192893,-0.000519,-0.000032,-0.000637
1544816347.790004,1362618757000,0.230778,0.030493,10.176140,-0.001091,-0.000431,-0.000534
1544816347.791076,1362620006000,0.239644,0.026056,10.169637,-0.000762,-0.000194,-0.001043
1544816347.791934,1362621257000,0.252209,0.014678,10.170167,-0.000266,-0.000133,-0.001286
1544816347.794402,1362622507000,0.256006,0.009938,10.182430,0.000198,-0.000067,-0.000998
1544816347.795011,1362623757000,0.269296,0.009336,10.201718,0.000038,-0.000187,-0.000864
1544816347.795942,1362625006000,0.270668,0.016903,10.219486,-0.001076,0.000368,-0.000880
1544816347.799412,1362626257000,0.273448,0.021716,10.223677,-0.001436,0.001010,-0.001120
1544816347.799460,1362627507000,0.273040,0.022368,10.222322,-0.001183,0.001276,-0.001227
1544816347.800005,1362628757000,0.265082,0.027235,10.228371,-0.001036,0.000747,-0.001047
1544816347.801011,1362630006000,0.265477,0.027826,10.223846,-0.000302,-0.000374,-0.000830
1544816347.802012,1362631257000,0.259699,0.038215,10.210273,0.000230,-0.000967,-0.000485
1544816347.804410,1362632506000,0.256465,0.042736,10.216301,0.000454,-0.000953,-0.000213
1544816347.804934,1362633757000,0.258220,0.035465,10.202316,0.000653,-0.000304,-0.000297
1544816347.806011,1362635007000,0.248422,0.029844,10.196697,0.000198,-0.000016,-0.000170
1544816347.809376,1362636256000,0.252148,0.027076,10.207031,-0.000403,-0.000036,0.000224
1544816347.809427,1362637507000,0.251195,0.029806,10.198713,-0.000999,0.000376,-0.000208
1544816347.810004,1362638757000,0.249671,0.034140,10.193172,-0.001212,0.000667,-0.000347
1544816347.811010,1362640006000,0.252326,0.036891,10.203433,-0.000934,0.000693,-0.000061
1544816347.812011,1362641256000,0.247627,0.027571,10.192499,-0.000838,0.000551,-0.000579
1544816347.814403,1362642506000,0.251193,0.017809,10.184429,-0.000608,-0.000336,-0.000954
1544816347.814928,1362643757000,0.249963,0.015430,10.189359,-0.000458,-0.001233,-0.001054
1544816347.815929,1362645006000,0.252765,0.020065,10.174327,-0.000232,-0.001602,-0.000916
1544816347.816927,1362646256000,0.269032,0.030110,10.179079,0.000293,-0.001675,-0.000399
1544816347.819405,1362647507000,0.279326,0.033420,10.190289,0.000312,-0.000779,0.000349
1544816347.819933,1362648757000,0.283452,0.030278,10.191326,0.000003,-0.000147,0.000355
1544816347.821023,1362650006000,0.286051,0.028510,10.202936,-0.000151,0.000015,-0.000427
1544816347.824430,1362651257000,0.271941,0.023663,10.209553,-0.000465,0.000550,-0.000714
1544816347.824487,1362652507000,0.261014,0.024069,10.222805,-0.000263,0.000698,-0.001088
1544816347.824928,1362653757000,0.248654,0.022863,10.235929,0.000456,0.000915,-0.001323
1544816347.825929,1362655006000,0.235302,0.016462,10.233753,0.000479,0.001468,-0.001125
1544816347.826928,1362656256000,0.230033,0.014427,10.235765,0.000700,0.001770,-0.000518
1544816347.828983,1362657507000,0.232437,0.006858,10.222552,0.000646,0.001358,-0.000234
1544816347.829967,1362658757000,0.243938,0.011345,10.218123,0.000638,0.000779,-0.000621
1544816347.830970,1362660006000,0.259332,0.023410,10.224201,0.001122,0.000600,-0.001138
1544816347.832934,1362661257000,0.263478,0.032706,10.225356,0.000843,0.000295,-0.001084
1544816347.833994,1362662506000,0.259283,0.038059,10.231730,0.000508,0.000438,-0.000792
1544816347.834980,1362663757000,0.255383,0.027562,10.222813,0.000115,0.001384,-0.000239
1544816347.835970,1362665007000,0.254736,0.021113,10.202516,0.000151,0.001486,0.000229
1544816347.836968,1362666256000,0.262264,0.010399,10.185287,0.000620,0.001079,0.000088
1544816347.838990,1362667507000,0.266249,0.011300,10.187087,0.000820,0.000656,0.000133
1544816347.839984,1362668757000,0.266615,0.019751,10.183037,0.000712,0.000259,0.000457
1544816347.840982,1362670006000,0.263311,0.018258,10.185537,0.000361,0.000095,0.001168
1544816347.841981,1362671256000,0.254341,0.010035,10.196103,0.000227,0.000106,0.001195
1544816347.843975,1362672509000,0.256858,0.009746,10.195304,-0.000108,0.000262,0.001405
1544816347.844980,1362673757000,0.255581,0.012371,10.204111,-0.000226,0.000368,0.001081
1544816347.845981,1362675007000,0.257965,0.011677,10.219656,-0.000193,0.000810,0.000097
1544816347.847989,1362676257000,0.259187,0.028165,10.217904,-0.000434,0.000638,0.000191
1544816347.848963,1362677507000,0.257996,0.039286,10.213250,-0.000273,0.000376,0.000181
1544816347.849965,1362678757000,0.257154,0.036964,10.214949,0.000090,0.000143,-0.000257
1544816347.850970,1362680006000,0.251507,0.040891,10.223839,0.000496,-0.000300,-0.000908
1544816347.852919,1362681256000,0.248356,0.038688,10.229633,0.000807,-0.000084,-0.001632
1544816347.853965,1362682507000,0.250077,0.032851,10.219591,0.001049,0.000196,-0.002062
1544816347.854951,1362683757000,0.260141,0.035248,10.215799,0.000530,0.000194,-0.002028
